stop_internal_id,stop_code,stop_name,lat,lon,line_internal_ids
3272767,MENFOXSN,MENDENHALL @FOX PLAZA,35.07479899837874,-89.88486799954872,111246
3270064,MENHORSN,MENDENHALL @HORSESHOE,35.063647003020904,-89.88583499546054,111259|111246
3270080,MENKNINF,MENDENHALL @KNIGHT ARNOLD,35.062421996132834,-89.8857610028943,111252|111259
3270130,MENKNINM,MENDENHALL @KNIGHT ARNOLD,35.06017899478155,-89.8858430006836,111252|111259
3270046,MENKNISF,MENDENHALL @KNIGHT ARNOLD,35.06087599538173,-89.88596300287794,111259
3272416,MENMACNM,MENDENHALL @MACON,35.1577979980924,-89.89751000021053,111240
3270044,MENMEASM,MENDENHALL @MEADOWICK,35.0552910000048,-89.88616499732055,111259
3270169,MENMENSN,MENDENHALL @MENDENHALL PAR,35.04377899657396,-89.88603699707149,111259
3270132,MENNEWNN,MENDENHALL @NEWBERRY,35.05382500022873,-89.8860130036518,111252|111259
3270131,MENSCONN,MENDENHALL @SCOTTSDALE,35.05713099650284,-89.88592799667691,111252|111259
3270045,MENSCOSN,MENDENHALL @SCOTTSDALE,35.0575249970551,-89.88611499789091,111259
3270168,MENSHASN,MENDENHALL @SHARP,35.04114200315848,-89.88590000343642,111259
3270167,MENTRUSF,MENDENHALL @TRUST DR,35.03802099735682,-89.88481300393772,111259
3272418,MENTUTNN,MENDENHALL @TUTWILER AVE,35.15019299514662,-89.89775900125049,111240
3270082,MENWINSM,MENDENHALL @WINCHESTER,35.052976001572425,-89.88625900123479,111259
3270140,MENCRENF,MENDENHALL atCREEKSIDE,35.05246599608092,-89.8861160056011,111252|111259
3270138,MENFLONN,MENDENHALLat FLOWERING PEACH,35.04428800305864,-89.8858479977302,111248|111252|111259|111242
3270083,MENHONSF,MENDENHALL atHONEYWOOD,35.058641999294245,-89.88607900144449,111259
3270141,MENMEANN,MENDENHALL atMEADOWICK,35.05537099900308,-89.88599899729194,111252|111259
3270137,MENSHANM,MENDENHALL atSHARP PLAZA,35.040166998056385,-89.88527199568101,111248|111252|111259|111242
3270139,MENWINNM,MENDENHALL atWINCHESTER,35.04770199775085,-89.88595099853671,111248|111252|111259|111242
3270172,MENWINSN,MENDENHALL atWINCHESTER,35.05133999785331,-89.88621800519861,111259
3271181,MENCOTSN,MENDENHALL RD @COTTONWOOD RD,35.06917000127272,-89.88556800487609,111246
3271964,METNOREF,METHODIST HOSPI,35.232774996710894,-89.89297499765152,111257
3272125,MILVERNN,MILLARD @VERNELLE,35.05084000317196,-90.07199300334128,111254
3270533,MILBRANN,MILLBRANCH @BRANCHWAY,35.05178899548151,-90.00732300277565,111255|111244
3270538,MILDAVNM,MILLBRANCH @DAVID,35.039240999362534,-90.0074210053806,111255|111244
3271076,MILDAVSF,MILLBRANCH @DAVID,35.04028600375739,-90.00757500170413,111255|111244
3270067,MILFINSN,MILLBRANCH @FINLEY,35.02994599677134,-90.00758400144431,111255|111244
3270543,MILFINNF,MILLBRANCH @FINLEY RD,35.03033900243736,-90.00738399793556,111255|111244
3270537,MILGRANF,MILLBRANCH @GRACELAND,35.04176100303759,-90.00737499491903,111255|111244
3270544,MILJANNN,MILLBRANCH @JANIS,35.02855100193614,-90.0073749988456,111255|111244
3270534,MILMILNN,MILLBRANCH @MILLWALK DR,35.0494290033659,-90.00733599670714,111255|111244
3270468,MILOAKSN,MILLBRANCH @OAKWOOD,35.02801500143979,-90.00758499978146,111255|111244
3271176,MILOLDSF,MILLBRANCH @OLD HICKORY,35.04465699560683,-90.00760499887568,111255|111244
3270541,MILPIPNM,MILLBRANCH @PIPING ROCK,35.03330600201456,-90.00738199562362,111255|111244
3270540,MILRAINN,MILLBRANCH @RAINES,35.03482500165446,-90.00739200224454,111255|111244
3270734,MILRAISF,MILLBRANCH @RAINES,35.03484300204139,-90.0075909999586,111255|111244
3270902,MILRAISN,MILLBRANCH @RAINES,35.03575500210651,-90.00759000503575,111255|111244
3270539,MILRAINF,MILLBRANCH @RAINES RD,35.03595199759039,-90.00739100364478,111255|111244
3270545,MILRIVNF,MILLBRANCH @RIVERBROOK,35.025092002629755,-90.00740000444736,111255|111244
3270467,MILRIVSM,MILLBRANCH @RIVERBROOK,35.0249840012427,-90.00761800496122,111255|111244
3271178,MILSINSN,MILLBRANCH @SINGING TREES,35.05065399708922,-90.00753399783001,111255|111244
3270536,MILTIMNF,MILLBRANCH @TIMOTHY,35.04330699603092,-90.0073849975663,111255|111244
3271077,MILTIMSF,MILLBRANCH @TIMOTHY,35.042788998605,-90.00757299926833,111255|111244
3270497,MILSHESM,MILLBRANCH @TURTLE CREEK,35.02310800092304,-90.0075999983803,111255|111244
3270535,MILVICNN,MILLBRANCH @VICTORIA,35.04813400059995,-90.00734800045142,111255|111244
3271177,MILVICSN,MILLBRANCH @VICTORIA RD,35.04849100211577,-90.00753599703488,111255|111244
3270542,MILWHINN,MILLBRANCH @WHITMAN,35.031349001299425,-90.00738399910361,111255|111244
3270901,MILWHISN,MILLBRANCH @WHITMAN,35.03183100213498,-90.00757100212087,111255|111244
3271179,MILWINSF,MILLBRANCH @WINCHESTER,35.05309399863583,-90.00752100025915,111255|111244
3272809,MILSHENF,MILLBRANCH RD@ SHELBY DR,35.022902998205375,-90.00743500039641,111255|111244
3272805,MILSHESN,MILLBRANCH RD@ SHELBY DR,35.02136499691156,-90.0076019963625,111255|111244
3272066,MILWINNN,MILLBRANCH RD @WINCHESTER RD,35.05300399755908,-90.00732199802381,111255|111244
3272709,MILCINNN,MILLINGTON @CINDY,35.21400999716187,-90.02861600366447,111238
3272037,MILCINSF,MILLINGTON @CINDY LN,35.21352699497581,-90.02883799908358,111238
3272038,MILCINSN,MILLINGTON @CINDY LN,35.214482994839805,-90.0288150007209,111238
3271545,MILFRASF,MILLINGTON @FRAYSER,35.216128001329004,-90.02874800170153,111251|111238
3270987,MILSHISN,MILLINGTON @WHITNEY,35.21146300216281,-90.02883899776067,111238
3270988,MILWH2SN,MILLINGTON @WHITNEY,35.21176699896289,-90.02883899917629,111238
3272710,MILWHINF,MILLINGTON @WHITNEY,35.21148999821312,-90.02865000026816,111238
3270989,MILWHISM,MILLINGTON @WHITNEY,35.21243699718777,-90.02883800110689,111238
3270443,MISALSNF,MISSISSIPPI @ALSTON,35.123478001877295,-90.04086899901115,111255|111243|111247
3273298,MISALSSN,MISSISSIPPI @CRUMP,35.12333500182477,-90.04103500360212,111252|111255|111243|111260|111247
3270572,MISGOYNF,MISSISSIPPI @GOYER,35.12601700095855,-90.04269399866051,111243|111247
3270573,MISPEANN,MISSISSIPPI @PEARL,35.12455099566536,-90.04155499917943,111252|111239|111254|111243|111260|111247
3270571,MISSLANN,MISSISSIPPI @SLAUDERDALE,35.1277679968541,-90.04398799795322,111243|111247
3271460,MISWICNF,MISSISSIPPI @WICKS,35.121555998610745,-90.03980800392652,111255|111243|111247
3271309,MISWICNN,MISSISSIPPI @WICKS ALLEY,35.120904002141586,-90.03942100168423,111255|111243|111247
3270444,MISWILNN,MISSISSIPPI @WILLIAMS,35.1220840003373,-90.04010600361183,111255|111243|111247
3270565,MISGROSF,MISSISSIPPI BLV @GOYER,35.125417998780286,-90.04248400187255,111239|111243|111247
3270727,MISCRUSN,MISSISSIPPI BLV @PEARL,35.12451500090068,-90.04176499456474,111252|111239|111255|111254|111243|111260|111247
3270567,MISPHESN,MISSISSIPPI BLV @PHELAN,35.12743799728761,-90.04398799822148,111239|111243|111247
3269806,MISWALNN,MISSISSIPPI BLV @WALKER,35.11936699807956,-90.03857999503369,111255|111243|111247
3270724,MISWALSM,MISSISSIPPI BLV @WALKER,35.11993000019299,-90.039121996121,111255|111243|111247
3270725,MISWICSN,MISSISSIPPI BLV @WICKS,35.121484999442096,-90.04000700019773,111255|111243|111247
3270726,MISWILSN,MISSISSIPPI BLV @WILLIAMS,35.12243199474453,-90.04053799876075,111252|111255|111243|111260|111247
3271389,MITGILEN,MITCHELL @GILL,35.05508499776576,-90.05740099818777,111242|111244
3271650,MLKCAMWN,MLK BLVD @CAMILLA,35.134617999438696,-90.02666600161099,111252|111241
3270240,MLKCRUNF,MLK BLVD @CRUMP,35.131740002963895,-90.02596000078589,111250|111252|111239|111255|111254|111241|111243|111260|111247
3272541,MLKTHIWN,MLK BLVD @THIRD,35.137583002777916,-90.05293800416463,111248|111236|111239|111254|111243|111260|111247
3270301,MLKTRONF,MLK JR @ MAIN,35.138887995048385,-90.05578199718794,111248|111237|111236|111239|111254|111243|111260|111247
3271896,MLKTROSN,MLK JR @ MAIN,35.13904899902762,-90.05570499572981,111248|111237|111236|111239|111254|111243|111260|111247
3272314,MOCBLAEF,MOCCASIN @BLACKHAWK,35.04755899760657,-90.0842080034347,111254
3270394,MOCMCVEN,MOCCASIN @MOCCASIN COVE,35.04743399912333,-90.08573399955802,111254
3269973,MTMAMENF,MT MORIAH @AMERICAN WAY,35.08090000230856,-89.88883499867451,111246
3272768,MTMAMESN,MT MORIAH @AMERICAN WAY,35.08084699648397,-89.88908899748562,111246
3271151,MTMAUTWN,MT MORIAH @AUTUMNWOOD,35.06468600016296,-89.84631599654362,111246
3271730,MTMCHAWN,MTMORIAH @CHARLESTOWN PL,35.06882099603955,-89.85408799804787,111246
3269864,MTMEMEWF,MTMORIAH @EMERALD,35.07479799763792,-89.87852100462976,111246
3271127,MTMHELNN,MT MORIAH @HELENE,35.08787300219823,-89.89601900322413,111246
3272769,MTMHELSN,MT MORIAH @HELENE RD,35.08815100089178,-89.89620600461379,111246
3269862,MTMMENNM,MTMORIAH @MENDENHALL,35.07739700043463,-89.88318099479923,111246
3270513,MTMMORWF,MT MORIAH @MORIAH TRAIL,35.06654999889926,-89.84893100084457,111246
3269974,MTMMT2WF,MT MORIAH @MT MORIAH VIEW,35.07998699982839,-89.88739899445342,111246
3269867,MTMPICWN,MT MORIAH @PICKERING,35.07439899525321,-89.86973100409715,111246
3271126,MTMQUINN,MT MORIAH @QUINCE RD,35.09100099754256,-89.89591200002653,111243|111246
3269917,MTMRI1WN,MTMORIAH @RIDGEWAY,35.069592998323756,-89.85605400079196,111246
3271731,MTMR13WM,MT MORIAH @RIDGEWAY,35.06825600243728,-89.85278500507843,111246
3270514,MTMWHIWF,MT MORIAH @WHISPERING LAN,35.06539499526048,-89.84764100508744,111246
3271128,MTMWHINF,MT MORIAH @WHITE STATION,35.08627400369333,-89.89607800270636,111246
3270375,MTMKIRWM,MTMORIAH EXT @KIRBY DOWNS DR,35.0673760020562,-89.85047699942835,111246
3269916,MTMRI2WN,MTMORIAH EXT @RIDGEWAY RD,35.07186500109064,-89.86198600234664,111246
3269865,MTMCLAWF,MTMORIAH RD @CLARKE,35.074516994996614,-89.87608900051964,111246
3269863,MTMMENWM,MTMORIAH RD @MENDENHALL,35.076035002440605,-89.88103899427935,111246
3269868,MTMMTMWF,MTMORIAH RD @MTMORIAH TERR,35.073005001804745,-89.86481399910915,111246
3272290,MTMSCOSM,MT MORIAH RD @SCOTTSWAY AVE,35.079826000958974,-89.88740000404758,111246
3271379,MTMSONWF,MTMORIAH RD @SONORA DR,35.07445799950833,-89.87292599983277,111246
3269866,MTMSONWM,MTMORIAH RD @SONORA DR,35.07444799830845,-89.87227400013552,111246
3272291,MTMWILSN,MT MORIAH RD @WILLOW RD,35.08622900349707,-89.89627700369078,111246
3271152,MTMKIRWF,MTMORIAH RD EX @KIRBY PARKWAY,35.06437100181629,-89.84470299631369,111246
3271438,MULMACNM,MULLINS STATION @MACON RD,35.16275899624247,-89.85033699949649,111258
3272515,MULOAKNN,MULLINS STATION @OAK PARK DR,35.159569000162904,-89.85055600502427,111258
3272516,MULTHRNN,MULLINS STATION @THRUSHCROSS DR,35.15784799707214,-89.85067699516033,111258
3272322,STAMULEN,MULLIN STATION  @STATE RD,35.15446200270703,-89.85174699670422,111258
3273208,NATBAYNF,NATIONAL @BAYLISS AVE,35.17202799994406,-89.94204299803502,111249|111257
3270950,NATCOLNN,NATIONAL @COLEMAN,35.155707001959335,-89.94752799723209,111249
3271345,NATCOLSF,NATIONAL @COLEMAN,35.15560900122751,-89.94785999900809,111249|111258
3273210,NATFAINF,NATIONAL @FAIROAKS,35.16875899795915,-89.94400800424276,111249|111257
3271533,NATFARNN,NATIONAL @FARMVILLE,35.16471399746318,-89.94663899659187,111249|111257|111240
3271347,NATFARSN,NATIONAL @FARMVILLE,35.16489300121726,-89.94681600070385,111249
3270949,NATGUENN,NATIONAL @GUERNSEY,35.158458997005155,-89.94744600113464,111249
3271346,NATGUESN,NATIONAL @GUERNSEY,35.15822700221097,-89.94776699988356,111249|111258
3273209,NATHAZNM,NATIONAL @HAZELWOOD,35.17080399801351,-89.942577004199,111249|111257
3272695,NATKRUSF,NATIONAL @KRUGER,35.17658299571964,-89.94009799691872,111249
3271534,NATMACNF,NATIONAL @MACON,35.16245300039721,-89.94690800477629,111249|111257|111240|111258
3271532,NATROCNM,NATIONAL @ROCKWOOD,35.16591099653728,-89.94621600507672,111249|111257
3270951,NATTUTNF,NATIONAL @TUTWILER,35.15227499823513,-89.94764399512192,111249|111258
3271344,NATTUTSF,NATIONAL @TUTWILER,35.15189100095972,-89.94797700046051,111249|111258
3271348,NATVERSN,NATIONAL @VERNON,35.16723200136224,-89.94543899849262,111249
3273051,JACCEMNM,NATIONAL CEMETE,35.175492999956596,-89.93976699898619,111249|111257
3270237,NATKRUIB,NATIONAL ST @ KRUGER RD,35.17658299571964,-89.94009799691872,111249|111257
3272674,NATKRUNM,NATIONAL ST @ KRUGER RD,35.17621699803498,-89.94012100361722,111249|111257
3269950,NATKRUOB,NATIONAL ST @ KRUGER RD,35.17621699803498,-89.94012100361722,111249|111257
3273141,NATMAYSN,NATIONAL ST @MAYFAIR AVE,35.17071800055379,-89.9428169947438,111249
3271486,NEEFAINN,NEELY @FAIRWAY,35.044494000004875,-90.05610900286116,111244
3273249,NEEHILNN,NEELY @HILLVIEW,35.0474699990404,-90.05610799916867,111244
3271489,NEEIVANN,NEELY @IVAN,35.03900599789871,-90.05609900075046,111244
3272287,NEEJEANN,NEELY @JEANNE,35.037871000097205,-90.05610999670473,111244
3271487,NEELEVNF,NEELY @LEVI,35.04300100152097,-90.05609800506662,111244
3270908,NEEMITNM,NEELY @MITCHELL RD,35.05315400147002,-90.05611899583386,111244
3270907,NEEMITNN,NEELY @MITCHELL RD,35.0544499998664,-90.05612899506886,111244
3273250,NEENEENN,NEELY @NEELY CV,35.04633500313155,-90.05610900459277,111244
3273248,NEESOUNF,NEELY @SOUTHHILL,35.050795003127156,-90.05611900062635,111244
3273247,NEESOUNN,NEELY @SOUTHVIEW,35.05170600089456,-90.05611899529936,111244
3271488,NEEWESNF,NEELY @WESLEY OAKS,35.04157999980883,-90.05609800256887,111244
3271268,NEEFAISN,NEELY RD @FAIRWAY,35.04481599623423,-90.05631899522695,111244
3271647,NEEHILSN,NEELY RD @HILLVIEW,35.04781000123122,-90.0563180011768,111244
3272280,NEEIVASN,NEELY RD @IVAN,35.039265001515794,-90.05629800338691,111244
3271388,NEEMITSF,NEELY RD @MITCHELL RD,35.05447700034357,-90.05632800027465,111244
3272288,NEERAINF,NEELY RD @RAINES RD,35.03485900052659,-90.05616599662869,111244
3271648,NEESOUSN,NEELY RD @SOUTHHILL,35.05091100033944,-90.05631799730257,111244
3271649,NEESOUSF,NEELY RD @SOUTHVIEW,35.05155499957506,-90.05631799669223,111244
3271267,NEEWESSN,NEELY RD @WESLEY OAKS CR,35.04183900165167,-90.05629699991432,111244
3272154,NEWSTANM,NEW BRUNSWICK atSTAGE,35.202468997957084,-89.77844699568085,111240
3272866,NCOSCHSF,NEW COVINGTON P @SCHEIBLER,35.223546000638045,-89.89421499439405,111257
3269562,NEWGOOEN,NEW WILLOW @GOODLETT RD,35.08596799614206,-89.92085199833829,111249|111253|111252|111243
3270667,NEWWILEF,NEW WILLOW @WILLLOW CV,35.0866119975866,-89.92879199929013,111249|111253|111252|111243
3271067,NEWGETWN,NEW WILLOW RD @GETWELL RD,35.08682000270874,-89.93072700499026,111249|111253|111252|111243
3269616,WILWATEM,NEW WILLOW RD @WATSON RD,35.08663900071948,-89.93008199581041,111249|111253|111252|111243
3271628,NHOBROSN,N HOLLYWOOD @BROAD,35.14837900172755,-89.97728100166248,111251|111256
3272035,NHODANNF,N HOLLYWOOD @DANA,35.16207700094493,-89.97568100287442,111249|111251|111250|111257|111240
3273272,NHOELDNN,N HOLLYWOOD @ELDRIDGE,35.170208996622556,-89.97548300561182,111249|111251|111250|111257|111240
3273271,NHOGOLNN,N HOLLYWOOD @GOLDEN,35.172898997912554,-89.975391003357,111249|111251|111250|111257|111240
3271672,NHOHOLSN,N HOLLYWOOD @HOLLINS,35.14242799555672,-89.97858299954738,111251|111256
3273270,NHOHUBNN,N HOLLYWOOD @HUBBARD,35.17358700088948,-89.97539100134725,111249|111251|111250|111257|111240
3272036,NHOJACNF,NHOLLYWOOD @JACKSON,35.160612001679795,-89.9757279980896,111249|111251|111250|111257|111240
3271581,NHOJACNN,NHOLLYWOOD @JACKSON,35.157680999918504,-89.9759860020571,111251|111250|111257|111240|111258
3271580,HOLJA1NF,N HOLLYWOOD @JACKSON,35.15832399725825,-89.9758849973137,111249|111251|111250|111257|111240
3271582,NHOPERNN,N HOLLYWOOD @PERSHING AVE,35.15451800030112,-89.97644300479776,111251|111257|111258
3271663,NHOPOPSM,N HOLLYWOOD @POPLAR,35.13989000124561,-89.97892899470928,111251|111256
3271627,NHOPRISN,N HOLLYWOOD @PRINCETON,35.1467619982671,-89.97794699823771,111251|111256
3273273,NHOSHANN,N HOLLYWOOD @SHASTA,35.168662995057396,-89.97552899510698,111249|111251|111250|111257|111240
3273135,NHOSTANN,N HOLLYWOOD @STATEN,35.1656159990169,-89.9755889976547,111249|111251|111250|111257|111240
3271583,NHOSUMNF,N HOLLYWOOD @SUMMER,35.150969996095725,-89.97690199625983,111251|111256|111258
3271673,NHOSUMSF,N HOLLYWOOD @SUMMER,35.150192998904195,-89.97704600030619,111251|111256|111258
3273134,NHOVANNN,N HOLLYWOOD @VANDALE AVE,35.16725100287487,-89.97555300252216,111249|111251|111250|111257|111240
3271626,NHOYALSF,N HOLLYWOOD @YALE,35.14425099977528,-89.97831500450735,111251|111256
3273204,NONCOREN,NONCONNAH @CORPORATE,35.073354998784716,-89.99267599585679,111241
3273203,NONDE1SM,NONCONNAH @DEMOCRAT RD,35.06976100218968,-89.99021299490772,111241
3273206,NONDIVEF,NONCONNAH @DIVIDEND,35.071531000455664,-90.0055150000769,111241
3270372,NONDIVWM,NONCONNAH @DIVIDEND,35.071735002801375,-90.00404499680205,111241
3273205,NONPA2EF,NONCONNAH @PARAGON,35.07185799916483,-89.99969899589782,111241
3270101,NONPARWM,NONCONNAH @PARAGON,35.07254400294134,-89.99580599567625,111241
3272988,NORDRAEN,NORRIS @DRAKE,35.083290994785585,-90.02196199593462,111239|111241
3272987,NORELVEN,NORRIS @ELVIS PRESLEY,35.08325399895174,-90.01880999902218,111239|111241
3272647,NORELVWF,NORRIS @ELVIS PRESLEY,35.08336100187501,-90.01882099768495,111239|111255|111254
3272049,NORNCREN,NORRIS @NORRIS CIR,35.08337299948396,-90.02673900143397,111239
3272646,NORPRAWN,NORRIS @PRATT,35.08343400324971,-90.0213089969278,111239|111254
3272621,NORROLEN,NORRIS @ROLLINS,35.083327001846484,-90.02339999731393,111239|111241
3272645,NORROLWN,NORRIS @ROLLINS,35.08347899830761,-90.02315599743693,111239|111254
3272496,NORWAREF,NORRIS @WARREN,35.08321700311567,-90.01592399681019,111255|111239
3272648,NORWARWN,NORRIS @WARREN,35.08337799857195,-90.01629899650501,111255|111239
3270118,NPAAYEWN,N PARKWAY @AYERS,35.155199996129596,-90.02819400036668,111258
3271193,NPAAYEEN,N PARKWAY @AYERS ST,35.15489599863042,-90.02885800237384,111258
3270746,NPABELEN,N PARKWAY @BELLEVUE,35.1540969973809,-90.0197919989142,111258
3272574,NPADECEN,N PARKWAY @DECATUR,35.15456399751307,-90.0252829956553,111258
3270119,NPADECWF,N PARKWAY @DECATUR,35.15497500203183,-90.02569199810308,111258
3271194,NPADUNEN,N PARKWAY @DUNLAP,35.15509299665028,-90.03136000324035,111252|111258
3272542,NPAEVEEN,N PARKWAY @EVERGREEN,35.15289099808309,-90.00213800301906,111258
3272848,NPAEVEWN,N PARKWAY @EVERGREEN,35.15312299719575,-90.00180500465848,111258
3271873,NPAHAWEN,N PARKWAY @HAWTHORNE,35.152611996577505,-89.99973600349173,111258
3272849,NPAHAWWN,N PARKWAY @HAWTHORNE ST,35.15288900173656,-89.99942599574844,111258
3271870,NPALEAWM,N PARKWAY @LEATH,35.15548700126667,-90.03162500504676,111252|111258
3270117,NPANMAWF,N PARKWAY @MANASSAS,35.1555500020956,-90.03398299475279,111248|111252|111258|111245|111260
3271195,NPANMAEN,N PARKWAY @MANASSAS ST,35.155397998546945,-90.03369499822546,111248|111252|111257|111240|111258|111260
3271184,NPAMCLEN,N PARKWAY @MC LEAN,35.15238800322079,-89.99771000185395,111257|111258
3270865,NPAMCLWN,N PARKWAY @MC LEAN,35.15263799501436,-89.99693500069964,111257|111258
3270516,NPAPEYEF,N PARKWAY @PEYTON,35.155469996031215,-90.03651800566391,111248|111252|111257|111240|111258|111260
3271995,NPAPEYWM,N PARKWAY @PEYTON,35.15561300003246,-90.03633000002138,111252|111258|111245|111260
3272543,NPKSTOEF,N PARKWAY @STONEWALL,35.15339399888623,-90.00780500235895,111258
3272847,NPKSTOWN,N PARKWAY @STONEWALL,35.15367099911164,-90.00741700277614,111258
3270371,NPATHIWN,N PARKWAY @THIRD ST,35.15551699853454,-90.04579400448293,111248|111252|111236|111239|111254|111241|111256|111243|111260|111247|111246
3271872,NPAUNIEM,N PARKWAY @UNIVERSITY,35.15204599525746,-89.99442300290264,111257|111258
3272774,NPAUNIWF,N PARKWAY @UNIVERSITY,35.15234099989052,-89.9936479970422,111257|111258
3273034,NPAUNIWM,N PARKWAY @UNIVERSITY,35.151799999549446,-89.98788099749127,111257|111258
3272775,NPAUNIWN,N PARKWAY @UNIVERSITY,35.152169995323824,-89.9917770031738,111257|111258
3271684,NPAWALWF,N PARKWAY @WALDRAN,35.15471499600689,-90.02270300019794,111258
3272573,NPANWAEN,N PARKWAY @WALDRAN BLVD,35.154339995375594,-90.02278099854982,111258
3271871,NPAWESEM,N PARKWAY @WEST DR,35.1514160024078,-89.98784899655219,111257|111258
3273035,NPAWESWN,N PARKWAY @WEST DR,35.151593002892305,-89.98573400142486,111257|111258
3272166,OAKCASSN,OAKSHIRE @CASTLEWOOD,35.04026500271332,-90.09164599827899,111244
3272159,OAKLEVSF,OAKSHIRE @LEVI,35.04175600215736,-90.0916329963612,111244
3272618,SUMOL1WM,OLD SUMMER @SUMMER,35.15211100298649,-89.88982900497413,111240
3273052,ORCJACSN,ORCHI @JACKSON,35.17785900267133,-89.9380360022309,111249|111257
3273207,ORCNATNM,ORCHI @NATIONAL,35.178099999721596,-89.93808000163166,111249|111257
3270356,VANORLWN,ORLEANS @VANCE,35.134372003334654,-90.03988000181857,111248|111236|111239|111254|111243|111260|111247
3272953,OUTCRONF,OUTLAND @CROMWELL,35.046644000170375,-89.90163899677813,111252|111259
3272952,OUTFOXNF,OUTLAND @FOXHALL,35.04852100150222,-89.90164599469097,111252|111259
3272954,OUWARNF,OUTLAND @WARRINGTON,35.042809999433935,-89.90159199947706,111252|111259
3272423,OUTWINNN,OUTLAND @WINCHESTER,35.050586002055866,-89.90167399505701,111252|111259
3273088,OUTCROSF,OUTLAND atCROMWELL,35.04606399683572,-89.9018169975259,111252|111259
3269578,OUTNEWSN,OUTLAND atNEWGATE,35.048155001269535,-89.90183499898315,111252|111259
3272350,OUTRAISM,OUTLAND atRAINES,35.03798400179512,-89.90181299505025,111252|111259
3273089,OUTWARSF,OUTLAND atWARRINGTON,35.04247100230939,-89.90178100079191,111252|111259
3269577,OUTWINSF,OUTLAND atWINCHESTER,35.05066699696047,-89.90185100332346,111252|111259
3269532,OVETRONN,OVERTON @ MAIN,35.15512499840126,-90.04883899822991,111237|111252|111236|111239|111254|111256|111243|111245
3270857,OVETROSN,OVERTON @ MAIN,35.15516000122414,-90.04886100396942,111237
3271878,OVEHAWNN,OVERTON CROSSIN @HAWKINS MILL,35.241362999877495,-89.99317199672035,111251
3271877,OVEHAWSF,OVERTON CROSSIN @HAWKINS MILL,35.24088300178483,-89.99336899831422,111251
3272838,OVEHILNN,OVERTON CROSSIN @HILLSIDE,35.23415199788179,-89.99342300414614,111251
3269742,OVEHILSF,OVERTON CROSSIN @HILLSIDE,35.23428599579346,-89.99360000187184,111251
3271685,OVELEYNM,OVERTON CROSSIN @LEYTON,35.2332140026401,-89.9936340032599,111251
3272836,OVESHANN,OVERTON CROSSIN @SHARON,35.23787800198798,-89.99329699820906,111251
3269744,OVESHASF,OVERTON CROSSIN @SHARON LN,35.23763700276793,-89.99356299481077,111251
3269741,OVESTESN,OVERTON CROSSIN @ST ELMO,35.23145299706022,-89.9936800055819,111251
3272837,OVEWELNF,OVERTONCROSSING @WELLONS,35.23620699828974,-89.99335400140754,111251
3269743,OVEWELSN,OVERTONCROSSING @WELLONS,35.23630500144759,-89.99355299692189,111251
3272843,OVEBELWN,OVERTON PARK @BELLEVUE,35.15004899937319,-90.02011600220625,111255|111256|111258
3270735,OVECLAEF,OVERTON PARK @CLAYBROOK,35.149502000146235,-90.01588799918582,111255|111258
3272845,OVECLAWN,OVERTON PARK @CLAYBROOK,35.149644996657436,-90.01595399493615,111255|111256|111258
3270736,OVEMONEF,OVERTON PARK @MONTGOMERY,35.14969999522094,-90.01832299527709,111255|111258
3272844,OVEMONWN,OVERTON PARK @MONTGOMERY,35.14985199794935,-90.01825700551257,111255|111256|111258
3270824,PARAIREN,PARK @AIRWAYS,35.10849100144767,-89.98537199705702,111251|111243|111260|111246
3270936,PARAIRWN,PARK @AIRWAYS,35.10861499946248,-89.98411099830025,111243|111260|111246
3273334,PARARWEF,PARK @AIRWAYS,35.108454999648224,-89.98466399709861,111243|111260
3272297,PARAUBWF,PARK @AUBRA,35.107869996584576,-89.95903200373951,111243|111260|111246
3270292,PARAUDEN,PARK @AUDUBON,35.10718400247231,-89.92035699418702,111243|111246
3271452,PARBALWN,PARK @BALTIMORE,35.108275999388056,-89.97289300195051,111243|111260|111246
3270818,PARBOSEN,PARK @BOSTON,35.10813300151808,-89.97362399589345,111243|111260|111246
3271062,PARBRIEF,PARK @BRISTOL DR,35.09976700289873,-89.86687699826987,111256|111243
3272082,PARBRIWN,PARK @BRISTOL DR,35.0999280001126,-89.86690999662018,111256|111243
3269697,PARBROEN,PARK @BROOKFIELD,35.100065995578916,-89.87446499900472,111256|111243
3272657,PARBRUEN,PARK @BRUCE,35.108519000854336,-89.98663300120337,111251|111243|111260|111246
3270817,PARBUNEN,PARK @BUNTYN,35.108106000503795,-89.97249499747184,111243|111260|111246
3272296,PARCARWM,PARK @CARSON,35.10796299537866,-89.96218499566787,111243|111260|111246
3273335,PARLLAEN,PARK @CELLA,35.10824400131384,-89.97810399622149,111243|111260
3270928,PARCHEEF,PARK @CHERRY,35.10704300167225,-89.9152360043396,111243
3270288,PARCHEEN,PARK @CHERRY,35.10714700311597,-89.91904099462678,111243|111246
3269857,PARCHENN,PARK @CHERRY,35.10693700130807,-89.91561199778086,111243|111246
3272885,PARCOLEN,PARK @COLONIAL,35.10674099839945,-89.90339900550038,111256|111243
3272080,PARCREWF,PARK @CRESTWOOD DR,35.101518995584854,-89.87771299851151,111256|111243
3272886,PARCROEM,PARK @CROSSOVER,35.10679799869333,-89.90553400479311,111256|111243
3272071,PARCROWN,PARK @CROSSOVER LN,35.106929996822785,-89.90446099932089,111253|111256|111243
